"projectID","projectAcronym","organisationID","vatNumber","name","shortName","SME","activityType","street","postCode","city","country","nutsCode","geolocation","organizationURL","contactForm","contentUpdateDate","rcn","order","role","ecContribution","netEcContribution","totalCost","endOfParticipation","active"
"874627","EXPANSE","999994729","DE129521671","HELMHOLTZ ZENTRUM MUENCHEN DEUTSCHES FORSCHUNGSZENTRUM FUER GESUNDHEIT UND UMWELT GMBH","HMGU","False","REC","INGOLSTADTER LANDSTRASSE 1","85764","NEUHERBERG","DE","","48.9138794,10.903546","http://www.helmholtz-muenchen.de","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999994729/874627","2023-04-22 13:06:00","1906286","3","participant","559591.29","559591.29","559591,29","False",""
"874627","EXPANSE","912924134","IT13664791004","AZIENDA SANITARIA LOCALE ROMA 1","ASL ROMA 1","False","PUB","BORGO SANTO SPIRITO 3","198","ROMA","IT","","41.9014933,12.4611263","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/912924134/874627","2023-04-22 13:06:00","1957576","15","participant","277861.58","277861.58","277861,58","False",""
"874627","EXPANSE","951414122","ESG65341695","FUNDACION PRIVADA INSTITUTO DE SALUD GLOBAL BARCELONA","ISGLOBAL","False","REC","C ROSSELLO 132 PLANTA 05","8036","Barcelona","ES","","41.3825596,2.1771353","http://www.isglobal.org","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/951414122/874627","2023-04-22 13:06:00","2307547","14","participant","566223.29","566223.29","566223,29","False",""
"874627","EXPANSE","998518583","CHE108955386TVA","SCHWEIZERISCHES TROPEN UND PUBLIC HEALTH INSTITUT","SWISS TPH SWISS TROPICAL AND PUBLIC HEALTH INSTITUTE","False","REC","KREUZSTRASSE 2","4123","Allschwil","CH","","47.433867,7.3402588","http://www.swisstph.ch","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998518583/874627","2023-04-22 13:06:00","1907277","4","participant","976270.39","976270.39","976270,39","False",""
"874627","EXPANSE","998269778","","TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK","","False","HES","AMSTERDAM AVENUE 1210 ROOM","10027 7003","NEW YORK","US","","40.7305991,-73.9865811","www.columbia.edu","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998269778/874627","2023-04-22 13:06:00","1949447","10","participant","687259.89","687259.89","687259,89","False",""
"874627","EXPANSE","999915189","NL004205315B01","UNIVERSITAIR MEDISCH CENTRUM UTRECHT","UMC UTRECHT","False","HES","HEIDELBERGLAAN 100","3584 CX","Utrecht","NL","","52.0860132,5.1796596","http://www.umcutrecht.nl","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999915189/874627","2023-04-22 13:06:00","1906267","6","participant","743909.91","743909.91","743909,91","False",""
"874627","EXPANSE","919322739","NL855546670B01","STICHTING VUMC","","False","REC","DE BOELELAAN 1117","1081 HV","Amsterdam","NL","","52.334616,4.8598299","http://www.vumc.nl","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/919322739/874627","2023-04-22 13:06:00","2609438","7","participant","338283.23","338283.23","338283,23","False",""
"874627","EXPANSE","999835940","PL7240003125","INSTYTUT MEDYCYNY PRACY IMIENIA PROF. DRA MED. JERZEGO NOFERA W LODZI","NIOM","False","REC","UL SW TERESY OD DZIECIATKA JEZUS 8","91 348","LODZ","PL","","51.7687323,19.4569911","http://www.imp.lodz.pl","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999835940/874627","2023-04-22 13:06:00","2036092","13","participant","219630.06","219630.06","219630,06","False",""
"874627","EXPANSE","999978530","SE202100297301","KAROLINSKA INSTITUTET","KI","False","HES","Nobels Vag 5","17177","Stockholm","SE","","59.3481714,18.0250493","http://www.ki.se","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999978530/874627","2023-04-22 13:06:00","1906240","2","participant","677356.84","677356.84","677356,88","False",""
"874627","EXPANSE","999985805","NL001798650B01","UNIVERSITEIT UTRECHT","UU","False","HES","HEIDELBERGLAAN 8","3584 CS","Utrecht","NL","","52.0851807,5.1754514","http://www.uu.nl","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999985805/874627","2023-04-22 13:06:00","1905698","1","coordinator","2073925.0","2073925.0","2073925","False",""
"874627","EXPANSE","906304757","NL857907803B01","GAME SOLUTIONS LAB BV","","True","PRC","VONDERWEG 1","5611 BK","Eindhoven","NL","","51.4410518,5.4697478","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/906304757/874627","2023-04-22 13:06:00","1962331","18","participant","127744.93","127744.93","127744,93","False",""
"874627","EXPANSE","999520496","","CENTRE INTERNATIONAL DE RECHERCHE SUR LE CANCER","IARC","False","REC","25 AVENUE TONY GARNIER","69007","LYON 7EME","FR","","45.7431604,4.8781927","http://www.iarc.fr","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999520496/874627","2023-04-22 13:06:00","1906580","9","participant","1266093.43","1266093.43","1266093,43","False",""
"874627","EXPANSE","985934482","","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI NON PROFIT CORPORATION","False","HES","ONE GUSTAVE L LEVY PLACE BOX 1075","10029 6574","NEW YORK","US","","43.1561681,-75.8449946","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/985934482/874627","2023-04-22 13:06:00","1908769","11","participant","403907.56","403907.56","403907,56","True",""
"874627","EXPANSE","999642716","PL6750002236","UNIWERSYTET JAGIELLONSKI","","False","HES","UL GOLEBIA 24","31-007","KRAKOW","PL","","50.0609779,19.9328423","http://www.uj.edu.pl","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999642716/874627","2023-04-22 13:06:00","1950051","20","participant","75000.0","75000.0","75000","False",""
"754657","ECoWeB","937017188","DE288484768","AUDEERING GMBH","audEERING","True","PRC","LANDSBERGER STRASSE 46 D","82205","Gilching","DE","","48.0958325,11.2860072","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/937017188/754657","2023-03-27 13:39:00","2379782","4","participant","221437.5","221437.5","221437,5","False",""
"754657","ECoWeB","999864555","GB142047795","THE UNIVERSITY OF EXETER","UNEXE","False","HES","THE QUEEN'S DRIVE NORTHCOTE HOUSE","EX4 4QJ","EXETER","UK","","50.7256471,-3.526661","http://www.exeter.ac.uk/","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999864555/754657","2023-03-27 13:39:00","1906872","1","coordinator","981161.25","981161.25","981161,25","False",""
"754657","ECoWeB","999882985","ESQ6250003H","UNIVERSITAT JAUME I DE CASTELLON","UJI","False","HES","AVENIDA VICENT SOS BAYNAT  S/N","12006","CASTELLON DE LA PLANA","ES","","39.9859953,-0.0374352","http://www.uji.es","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999882985/754657","2023-03-27 13:39:00","1917801","5","participant","305312.5","301562.5","316904,5","False",""
"754657","ECoWeB","999978433","DE811205325","LUDWIG-MAXIMILIANS-UNIVERSITAET MUENCHEN","LMU MUENCHEN","False","HES","GESCHWISTER SCHOLL PLATZ  1","80539","MUENCHEN","DE","","48.15055845,11.5798871545463","http://www.uni-muenchen.de","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999978433/754657","2023-03-27 13:39:00","1905689","2","participant","1166375.0","1166375.0","1166375","False",""
"754657","ECoWeB","999974650","CHE114927636TVA","UNIVERSITE DE GENEVE","UNIGE","False","HES","RUE DU GENERAL DUFOUR 24","1211","GENEVE","CH","","46.1997835,6.1426293","http://www.unige.ch","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999974650/754657","2023-03-27 13:39:00","1906418","11","participant","21553.86","21553.86","21553,86","False",""
"754657","ECoWeB","999986096","BE0248015142","UNIVERSITEIT GENT","UGent","False","HES","SINT PIETERSNIEUWSTRAAT 25","9000","Gent","BE","","51.048245,3.7272009","http://www.ugent.be","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999986096/754657","2023-03-27 13:39:00","1906194","3","participant","559681.25","559681.25","559681,25","False",""
"754657","ECoWeB","999984059","DE129515865","FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV","FHG","False","REC","HANSASTRASSE 27C","80686","MUNCHEN","DE","","48.1322664,11.5296222","http://www.fraunhofer.de","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/754657","2023-03-27 13:39:00","1905912","10","participant","15000.0","15000.0","15000","False",""
"754657","ECoWeB","999953019","ESQ4618001D","UNIVERSITAT DE VALENCIA","UVEG","False","HES","AVENIDA BLASCO IBANEZ  13","46010","Valencia","ES","","38.943091,-0.1299255","http://www.uv.es","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999953019/754657","2023-03-27 13:39:00","1909973","5","thirdParty","0.0","3750.0","15342","False",""
"754657","ECoWeB","999991043","DK29979812","KOBENHAVNS UNIVERSITET","UCPH","False","HES","NORREGADE 10","1165","KOBENHAVN","DK","","55.68012,12.571506","http://www.ku.dk","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991043/754657","2023-03-27 13:39:00","1906270","12","participant","8446.14","8446.14","8446,14","True",""
"754657","ECoWeB","999873091","CZ00216305","VYSOKE UCENI TECHNICKE V BRNE","BRNO UNIVERSITY OF TECHNOLOGY","False","HES","ANTONINSKA 548/1","601 90","BRNO STRED","CZ","","49.1992954,16.5972215","http://www.vutbr.cz","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999873091/754657","2023-03-27 13:39:00","1911219","9","participant","15000.0","15000.0","15000","False",""
"754657","ECoWeB","957858317","DE129515082","DEUTSCHES JUGENDINSTITUT EV","DJI","False","REC","NOCKHERSTRASSE 2","81541","MUNCHEN","DE","","48.1219584,11.5815754","www.dji.de","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/957858317/754657","2023-03-27 13:39:00","1918217","13","participant","32381.25","32381.25","32381,25","False",""
"754657","ECoWeB","999974165","GB671798093","UNIVERSITY OF GLASGOW","","False","HES","UNIVERSITY AVENUE","G12 8QQ","GLASGOW","UK","","55.8720216,-4.2854872","http://www.gla.ac.uk/researchinstitutes/iii/staff/iainmcinnes/","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999974165/754657","2023-03-27 13:39:00","1906499","14","participant","21500.0","21500.0","21500","False",""
"754657","ECoWeB","999654356","EL090162593","EREVNITIKO PANEPISTIMIAKO INSTITOUTO SYSTIMATON EPIKOINONION KAI YPOLOGISTON","RESEARCH UNIVERSITY INSTITUTE OF COMMUNICATION AND COMPUTER SYSTEMS","False","REC","PATISION 42","106 82","ATHINA","EL","","39.591621450000005,21.2955477","http://www.iccs.gr","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999654356/754657","2023-03-27 13:39:00","1917133","6","participant","117650.0","117650.0","117650","False",""
"754657","ECoWeB","919110115","DK35517391","MONSENSO A/S","MONSENSO A/S","True","PRC","NY CARLSBERG VEJ 80","1799","Copenhagen","DK","","55.666932,12.536611","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/919110115/754657","2023-03-27 13:39:00","3146171","7","participant","307050.0","307050.0","307050","False",""
"101004152","CALLISTO","999586262","DE123052407","DEUTSCHE WELLE","DW","False","PUB","KURT SCHUMACHER STRASSE 3","53113","Bonn","DE","","50.7169673,7.128013","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999586262/101004152","2023-05-04 20:55:00","2372355","9","participant","257718.75","257718.75","257718,75","False",""
"101004152","CALLISTO","998802502","EL099785242","ETHNIKO KENTRO EREVNAS KAI TECHNOLOGIKIS ANAPTYXIS","CENTRE FOR RESEARCH AND TECHNOLOGY HELLAS CERTH","False","REC","CHARILAOU THERMI ROAD 6 KM","57001","THERMI THESSALONIKI","EL","","40.5472188,23.0219745","www.certh.gr","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998802502/101004152","2023-05-04 20:55:00","1907101","2","participant","496250.0","496250.0","496250","False",""
"101004152","CALLISTO","920825754","KR2098200433","KOREA UNIVERSITY","KU","False","PRC","ANAM RO 145","136 701","SEONGBUK GU SEOUL","KR","","37.5891545,127.0326718","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/920825754/101004152","2023-05-04 20:55:00","3145263","16","participant","0.0","0.0","152500","False",""
"101004152","CALLISTO","975471965","BE0224771467","VLAAMSE MAATSCHAPPIJ VOOR WATERVOORZIENING","De Watergroep","False","PRC","VOORUITGANGSTRAAT 189","1030","BRUSSEL","BE","","50.8465573,4.351697","www.vmw.be","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/975471965/101004152","2023-05-04 20:55:00","1963744","10","participant","216125.0","216125.0","216125","False",""
"101004152","CALLISTO","969034463","DE249556947","NUROGAMES GMBH","","True","PRC","SCHAAFENSTRASSE 25","50676","KOLN","DE","","50.9348593,6.9422895","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/969034463/101004152","2023-05-04 20:55:00","2381484","13","participant","290350.0","290350.0","290350","False",""
"101004152","CALLISTO","999984059","DE129515865","FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV","FHG","False","REC","HANSASTRASSE 27C","80686","MUNCHEN","DE","","48.1322664,11.5296222","http://www.fraunhofer.de","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101004152","2023-05-04 20:55:00","1905912","3","participant","221000.0","221000.0","221000","False",""
"101004152","CALLISTO","998437006","BE0353070496","INSTITUT ROYAL DES SCIENCES NATURELLES DE BELGIQUE","KONINKLIJK BELGISCHINSTITUUT VOOR NATUURWETENSCHAPPENROYAL BELGIAN INSTITUTE OF NATURAL","False","REC","RUE VAUTIER 29","1000","BRUXELLES","BE","","50.8365465,4.3765602","http://www.naturalsciences.be","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998437006/101004152","2023-05-04 20:55:00","1908625","11","participant","205093.75","205093.75","205093,75","False",""
"101004152","CALLISTO","999537083","ESN0063121H","EUROPEAN UNION SATELLITE CENTRE","SATCEN","False","PUB","AVENIDA DE CADIZ ED 457-BASE AEREA DE TORREJON","28850","TORREJON DE ARDOZ","ES","","40.4587767,-3.4793342","http://www.eusc.europa.eu","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999537083/101004152","2023-05-04 20:55:00","1910042","14","participant","200312.5","200312.5","200312,5","False",""
"101004152","CALLISTO","996151686","EL099795468","DRAXIS ENVIRONMENTAL SA","DRAXIS","True","PRC","THEMISTOKLI SOFOULI STR 54-56","54655","THESSALONIKI","EL","","40.6403167,22.9352716","www.draxis.gr","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/996151686/101004152","2023-05-04 20:55:00","2003127","15","participant","249687.5","249687.5","249687,5","False",""
"101004152","CALLISTO","999938275","FR75393135298","CS GROUP-FRANCE","CS GROUP - FRANCE","False","PRC","AVENUE GALILEE 22","92350","LE PLESSIS ROBINSON","FR","","48.7824287,2.2483105","http://www.c-s.fr","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999938275/101004152","2023-05-04 20:55:00","2121348","4","participant","350000.0","350000.0","350000","False",""
"101004152","CALLISTO","999653677","EL090050779","ETHNIKO ASTEROSKOPEIO ATHINON","NATIONAL OBSERVATORY OF ATHENS","False","REC","LOFOS NYMFON","11810","ATHINA","EL","","38.2653828,21.7618384","http://www.noa.gr","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999653677/101004152","2023-05-04 20:55:00","1919568","8","participant","301031.25","301031.25","301031,25","False",""
"101004152","CALLISTO","900037005","CY10391439K","ACCELIGENCE LTD","ACCELIGENCE LTD","True","PRC","STASIKRATOUS 37 CENTRE POINT TOWER 6TH FLOOR OFFICE 602","1065","Nicosia","CY","","35.118877749999996,33.25481342175094","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/900037005/101004152","2023-05-04 20:55:00","1964871","7","participant","191260.0","191260.0","191260","False",""
"101004152","CALLISTO","991745946","IT07937540016","Società Metropolitana Acque Torino S.p.A.","SMAT S.p.A.","False","PRC","Corso XI Febbraio 14","10152","Torino","IT","","45.0677551,7.6824892","http://www.smatorino.it","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/991745946/101004152","2023-05-04 20:55:00","2101413","12","participant","218125.0","218125.0","218125","False",""
"101004152","CALLISTO","998734311","IT01524751003","SERCO ITALIA SPA","SERCO","False","PRC","VIALE DELLA TECNICA 161","144","ROMA","IT","","41.825621,12.4583887","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998734311/101004152","2023-05-04 20:55:00","3145259","1","coordinator","451250.0","451250.0","451250","False",""
"101004152","CALLISTO","999655520","ESS0800099D","BARCELONA SUPERCOMPUTING CENTER CENTRO NACIONAL DE SUPERCOMPUTACION","BSC CNS","False","REC","CALLE JORDI GIRONA 31","8034","Barcelona","ES","","41.75786995,2.031182036159852","http://www.bsc.es","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999655520/101004152","2023-05-04 20:55:00","1912330","5","participant","180875.0","180875.0","180875","False",""
"101004152","CALLISTO","998797652","","INSTITUT FUR ANGEWANDTE INFORMATIK (INFAI) EV","INFAI","False","REC","GOERDELERRING 9","4109","Leipzig","DE","","51.3417702,12.3733201654034","http://www.infai.org","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998797652/101004152","2023-05-04 20:55:00","1920693","6","participant","170875.0","170875.0","170875","False",""
"862127","PhotoBoost","999449492","DE114764376","KWS SAAT SE & CO KGAA","KWS","False","PRC","GRIMSEHLSTRASSE 31","37574","Einbeck","DE","","51.8146004,9.8874005","www.kws.com","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999449492/862127","2023-04-29 01:04:00","1907923","5","participant","0.0","0.0","200000","False",""
"862127","PhotoBoost","999995408","DE132507686","FRIEDRICH-ALEXANDER-UNIVERSITAET ERLANGEN-NUERNBERG","FAU","False","HES","SCHLOSSPLATZ 4","91054","Erlangen","DE","","49.597872100000004,11.004528231227573","http://www.uni-erlangen.de","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999995408/862127","2023-04-29 01:04:00","1907339","3","participant","389500.0","389500.0","389500","False",""
"862127","PhotoBoost","999984059","DE129515865","FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV","FHG","False","REC","HANSASTRASSE 27C","80686","MUNCHEN","DE","","48.1322664,11.5296222","http://www.fraunhofer.de","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/862127","2023-04-29 01:04:00","1905912","1","coordinator","1545955.0","1545955.0","1545955","False",""
"862127","PhotoBoost","974512441","","INTERNATIONAL RICE RESEARCH INSTITUTE","IRRI","False","REC","COLLEGE LOS BANOS LAGUNA","4031","METRO MANILA","PH","","14.5906216,120.9799696","www.irri.org","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/974512441/862127","2023-04-29 01:04:00","2176443","7","participant","519800.0","519800.0","519800","False",""
"862127","PhotoBoost","960782479","PT501559094","UNIVERSIDADE NOVA DE LISBOA","UNL","False","HES","CAMPUS DE CAMPOLIDE","1099 085","LISBOA","PT","","38.73304745,-9.160744712787931","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/960782479/862127","2023-04-29 01:04:00","1938429","8","participant","300000.0","300000.0","300000","False",""
"862127","PhotoBoost","999838559","ESQ7550001G","UNIVERSIDAD DE LLEIDA","UNIVERSIDAD DE LLEIDA","False","HES","Placa Victor Siurana 1  1","25003","Lleida","ES","","41.6147605,0.6267842","http://www.udl.cat","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999838559/862127","2023-04-29 01:04:00","1910983","4","participant","580200.0","580200.0","580200","False",""
"862127","PhotoBoost","999840984","GB604609849","UNIVERSITY OF LANCASTER","Lancaster University","False","HES","BAILRIGG","LA1 4YW","LANCASTER","UK","","54.0093717,-2.7849795","www.lancaster.ac.uk","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999840984/862127","2023-04-29 01:04:00","1907918","2","participant","963045.0","963045.0","963045","False",""
"862127","PhotoBoost","999873479","GB562044464","ST GEORGE'S HOSPITAL MEDICAL SCHOOL","","False","HES","CRANMER TERRACE","SW17 0RE","LONDON","UK","","51.4282951,-0.1764894","http://www.sgul.ac.uk/","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999873479/862127","2023-04-29 01:04:00","1907389","6","participant","19506.25","19506.25","19506,25","True",""
"664331","InnoRenew CoE","944284040","SI28572955","INSTITUT ZA CELULOZO IN PAPIR","PULP AND PAPER INTSTITUTE","False","OTH","BOGISICEVA ULICA 8","1000","LJUBLJANA","SI","","46.04442165,14.4989891710402","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/944284040/664331","2023-04-05 13:09:00","2542528","6","participant","33750.0","33750.0","33750","False",""
"664331","InnoRenew CoE","948891346","SI44724535","NACIONALNI INSTITUT ZA JAVNO ZDRAVJE","NIJZ","False","REC","TRUBARJEVA CESTA 2","1000","Ljubljana","SI","","46.0515942,14.5067277","www.nijz.si","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/948891346/664331","2023-04-05 13:09:00","1907608","8","participant","13750.0","13750.0","13750","False",""
"664331","InnoRenew CoE","955794448","SI16453492","ZAVOD E-OBLAK POSLOVNE IN RAZISKOVALNE DEJAVNOSTI","ZAVOD E-OBLAK","True","REC","DIMICEVA ULICA 13","1000","LJUBLJANA","SI","","46.0716526,14.5150104353642","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/955794448/664331","2023-04-05 13:09:00","2542529","7","participant","13125.0","13125.0","13125","False",""
"664331","InnoRenew CoE","999984059","DE129515865","FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV","FHG","False","REC","HANSASTRASSE 27C","80686","MUNCHEN","DE","","48.1322664,11.5296222","http://www.fraunhofer.de","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/664331","2023-04-05 13:09:00","1905912","2","participant","176250.0","176250.0","176250","False",""
"664331","InnoRenew CoE","913540181","SI65332547","INNORENEW COE CENTER ODLICNOSTI ZA RAZISKAVE IN INOVACIJE NA PODROCJU OBNOVLJIVIH MATERIALOV IN ZDRAVEGA BIVANJSKEGA OKOLJA","INNORENEW COE RENEWABLE MATERIALS AND HEALTHY ENVIRONMENTS RESEARCH AND INNOVATION CENTRE OF EXCELLENCE","False","REC","LIVADE 6A","6310","Izola","SI","","45.5301913,13.6578993","","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/913540181/664331","2023-04-05 13:09:00","2933477","10","participant","","0.0","","False","False"
"664331","InnoRenew CoE","987306062","SI45991413","JAVNI ZAVOD REPUBLIKE SLOVENIJE ZA VARSTVO KULTURNE DEDISCINE","ZVKDS INSTITUTE FOR THE PROTECTION OF CULTURAL HERITAGE OF SLOVENIA IPCHS","False","REC","POLIANSKA CESTA 40","1000","LJUBLJANA","SI","","46.05620475,14.5165583770583","www.zvkds.si","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/987306062/664331","2023-04-05 13:09:00","1912588","4","participant","50000.0","50000.0","50000","False",""
"664331","InnoRenew CoE","998802793","SI71633065","UNIVERZA NA PRIMORSKEM UNIVERSITA DEL LITORALE","UP","False","HES","TITOV TRG 4","6000","Koper","SI","","45.54815775,13.7295507910301","http://www.upr.si","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998802793/664331","2023-04-05 13:09:00","1908357","1","coordinator","111250.0","111250.0","111250","False",""
"664331","InnoRenew CoE","999903646","SI71674705","UNIVERZA V MARIBORU","UM","False","HES","SLOMSKOV TRG 15","2000","Maribor","SI","","46.55919145,15.6432871599097","http://www.uni-mb.si","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999903646/664331","2023-04-05 13:09:00","1924078","3","participant","50000.0","50000.0","50000","False",""
"664331","InnoRenew CoE","999527092","SI43950019","ZAVOD ZA GRADBENISTVO SLOVENIJE","ZAG Ljubljana","False","REC","DIMICEVA ULICA  12","1000","Ljubljana","SI","","46.0704664,14.5139461","http://www.zag.si","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999527092/664331","2023-04-05 13:09:00","1912593","5","participant","33750.0","33750.0","33750","False",""
"664331","InnoRenew CoE","972604451","SI36213250","REGIONALNA RAZVOJNA AGENCIJA - LJUBLJANSKE URBANE REGIJE ZAVOD","RRA LURREGIONAL DEVELOPMENT AGENCY OF THELJUBLJANA URBAN REGION RDA LUR","False","REC","TEHNOLOSKI PARK 19","1000","LJUBLJANA","SI","","46.04936275,14.460734881169","www.rralur.si","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/972604451/664331","2023-04-05 13:09:00","1912512","9","participant","13750.0","13750.0","13750","False",""
"101006675","ALMA","998756912","FR66380347591","ARCELORMITTAL MAIZIERES RESEARCH SA","AMMR","False","PRC","RUE ANDRE CAMPRA 6 IMMEUBLE LE CEZANNE","93200","SAINT DENIS","FR","","48.935773,2.3580232","http://www.arcelormittal.com","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998756912/101006675","2023-04-29 01:14:00","1922307","3","participant","510599.38","298582.38","729428,75","False",""
"101006675","ALMA","999988909","NL002875718B01","NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK TNO","NETHERLANDS ORGANISATION FORAPPLIED SCIENTIFIC RESEARCH","False","REC","ANNA VAN BUERENPLEIN 1","2595 DA","DEN HAAG","NL","","52.0822233,4.3257144","http://www.tno.nl","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999988909/101006675","2023-04-29 01:14:00","1906036","8","participant","600341.25","600341.25","600341,25","False",""
"101006675","ALMA","999984059","DE129515865","FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV","FHG","False","REC","HANSASTRASSE 27C","80686","MUNCHEN","DE","","48.1322664,11.5296222","http://www.fraunhofer.de","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101006675","2023-04-29 01:14:00","1905912","6","participant","461500.0","461500.0","461500","False",""
"101006675","ALMA","955418476","ESF48577878","BATZ ZAMUDIO S.COOP.","BATZ ZAMUDIO","False","PRC","PG UGALDEGUREN-II POLIGONOA P-10 II","48170","Zamudio","ES","","43.2841494,-2.8854073","http://www.fpk.es","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/955418476/101006675","2023-04-29 01:14:00","1947366","4","thirdParty","0.0","72872.44","104103,48","False",""
